Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,42990.0,43290.0,42900.0,43000.0,42320.81640625,19077
2019-01-02,42800.0,43100.0,42340.0,42720.0,42045.2421875,43879
2019-01-03,42510.0,43730.0,42510.0,43340.0,42655.4453125,88352
2019-01-06,44550.0,44750.0,44220.0,44500.0,43797.1171875,31834
2019-01-07,44580.0,45220.0,44360.0,45220.0,44505.7578125,53344
2019-01-08,45300.0,45800.0,45230.0,45230.0,44515.59375,52954
2019-01-09,45300.0,46000.0,45300.0,46000.0,45273.4375,41946
2019-01-10,45950.0,45950.0,45060.0,45400.0,44682.9140625,41467
2019-01-13,45600.0,45800.0,44790.0,44820.0,44112.0625,20229
2019-01-14,44550.0,44720.0,44010.0,44080.0,43383.76171875,42533
2019-01-15,44490.0,45180.0,44430.0,44970.0,44259.703125,29985
2019-01-16,45200.0,45860.0,45110.0,45800.0,45076.5859375,32142
2019-01-17,45800.0,45800.0,44720.0,44720.0,44013.6484375,78765
2019-01-20,45430.0,45640.0,45310.0,45420.0,44702.58984375,32870
2019-01-21,45210.0,45580.0,44960.0,45080.0,44367.96484375,14457
2019-01-22,45070.0,45590.0,45000.0,45480.0,44761.63671875,26207
2019-01-23,45450.0,45680.0,45150.0,45680.0,44958.48046875,38902
2019-01-24,46100.0,46100.0,45170.0,45190.0,44476.2265625,72841
2019-01-27,45640.0,45680.0,45020.0,45020.0,44308.9140625,19331
2019-01-28,45020.0,45200.0,44800.0,45000.0,44289.22265625,67031
2019-01-29,45000.0,45150.0,44400.0,44930.0,44220.32421875,40195
2019-01-30,44930.0,45000.0,44600.0,44810.0,44102.234375,31405
2019-01-31,45100.0,45270.0,44810.0,44920.0,44210.48828125,61998
2019-02-03,45300.0,45600.0,45120.0,45170.0,44456.54296875,41718
2019-02-04,45260.0,45620.0,44510.0,44510.0,43806.96484375,31139
2019-02-05,44740.0,45100.0,44660.0,45100.0,44387.64453125,34063
2019-02-06,44810.0,45470.0,44800.0,45370.0,44653.3828125,19063
2019-02-07,45370.0,45900.0,45290.0,45740.0,45017.5390625,81836
2019-02-10,45970.0,45970.0,45500.0,45780.0,45056.8984375,12821
2019-02-11,45980.0,46150.0,45750.0,46150.0,45421.0625,22082
2019-02-12,46250.0,46360.0,45830.0,46160.0,45430.90234375,45275
2019-02-13,46320.0,46600.0,45700.0,46600.0,45863.953125,50777
2019-02-14,46960.0,47180.0,46470.0,47070.0,46326.53515625,43309
2019-02-17,47530.0,47850.0,47530.0,47650.0,46897.375,19687
2019-02-18,47640.0,47700.0,47140.0,47480.0,46730.05078125,20551
2019-02-19,47420.0,47850.0,47300.0,47700.0,46946.5859375,23265
2019-02-20,47800.0,48200.0,47480.0,48200.0,47438.68359375,34934
2019-02-21,48560.0,48560.0,47910.0,48140.0,47379.625,81492
2019-02-24,48000.0,48400.0,47900.0,48060.0,47300.89453125,11073
2019-02-25,48060.0,48640.0,47900.0,48340.0,47576.46875,43054
2019-02-26,48270.0,48870.0,48010.0,48870.0,48098.09375,39959
2019-02-27,48620.0,48860.0,48110.0,48200.0,47438.68359375,31876
2019-02-28,48000.0,48590.0,47580.0,47720.0,46966.26171875,65401
2019-03-03,47710.0,48050.0,47710.0,47720.0,46966.26171875,16292
2019-03-04,47860.0,48690.0,47850.0,48300.0,47537.1015625,37904
2019-03-05,48490.0,48680.0,48000.0,48140.0,47379.625,30506
2019-03-06,48100.0,48160.0,47550.0,47900.0,47143.42578125,22403
2019-03-07,48090.0,48580.0,47880.0,47990.0,47232.0,52636
2019-03-10,48250.0,48250.0,47630.0,47780.0,47025.3203125,12150
2019-03-11,48100.0,48270.0,47720.0,48270.0,47507.578125,20036
2019-03-12,48400.0,48640.0,47310.0,47310.0,46562.73828125,38031
2019-03-13,47240.0,48140.0,47020.0,47290.0,46543.05078125,52777
2019-03-14,47060.0,47420.0,46270.0,46570.0,45834.42578125,60678
2019-03-17,46820.0,47080.0,46620.0,47030.0,46287.16015625,10134
2019-03-18,47080.0,47110.0,46720.0,47010.0,46267.4765625,27540
2019-03-19,46250.0,47100.0,46060.0,46600.0,45863.953125,80208
2019-03-20,46700.0,47500.0,46700.0,47000.0,46257.64453125,42722
2019-03-21,47000.0,47000.0,47000.0,47000.0,46257.64453125,0
2019-03-24,46310.0,46750.0,46300.0,46320.0,45588.375,10561
2019-03-25,46400.0,46460.0,45360.0,45400.0,44682.9140625,33657
2019-03-26,45630.0,46620.0,45630.0,46620.0,45883.640625,30428
2019-03-27,46150.0,46850.0,45860.0,46760.0,46021.4296875,53495
2019-03-28,46610.0,47380.0,46570.0,46850.0,46110.00390625,91063
2019-03-31,47190.0,47400.0,46860.0,46960.0,46261.71875,14618
2019-04-01,46950.0,48000.0,46950.0,47930.0,47261.578125,30909
2019-04-02,48000.0,48990.0,47700.0,48990.0,48306.796875,48001
2019-04-03,48990.0,49250.0,48240.0,48680.0,48001.1171875,34754
2019-04-04,48330.0,48430.0,48000.0,48000.0,47330.6015625,111667
2019-04-07,48940.0,49180.0,48750.0,48900.0,48218.04296875,33750
2019-04-08,48850.0,48950.0,48700.0,48900.0,48218.04296875,31098
2019-04-09,48900.0,48900.0,48900.0,48900.0,48218.04296875,0
2019-04-10,49120.0,51210.0,49120.0,51210.0,50495.8359375,130998
2019-04-11,51610.0,51640.0,50930.0,51180.0,50466.23828125,54065
2019-04-14,51600.0,52450.0,51500.0,52250.0,51521.32421875,40017
2019-04-15,52240.0,52240.0,51760.0,51870.0,51146.62890625,54801
2019-04-16,51760.0,52310.0,51300.0,51440.0,50722.625,76814
2019-04-17,51900.0,51900.0,50410.0,50670.0,49963.36328125,85352
2019-04-18,50850.0,50850.0,49360.0,49700.0,49006.890625,102547
2019-04-21,50040.0,50280.0,49830.0,49910.0,49213.96875,11784
2019-04-22,49940.0,50140.0,49360.0,49440.0,48750.515625,21151
2019-04-23,49440.0,50260.0,49350.0,49900.0,49204.10546875,22885
2019-04-24,49990.0,50010.0,49610.0,49900.0,49204.10546875,83475
2019-04-25,49900.0,49900.0,49900.0,49900.0,49204.10546875,0
2019-04-28,49900.0,50240.0,49400.0,49400.0,48711.0859375,24157
2019-04-29,49800.0,50700.0,49430.0,50390.0,49687.26953125,37507
2019-04-30,50500.0,50880.0,50080.0,50080.0,49381.59375,53603
2019-05-01,50900.0,51080.0,50000.0,50540.0,49835.16796875,32735
2019-05-02,50110.0,50310.0,49570.0,49570.0,48878.703125,67999
2019-05-05,49570.0,50100.0,49570.0,49990.0,49292.84765625,10173
2019-05-06,49290.0,49440.0,49000.0,49150.0,48464.55859375,35132
2019-05-07,49150.0,49570.0,49060.0,49360.0,48671.62109375,52752
2019-05-08,49360.0,49360.0,49360.0,49360.0,48671.62109375,0
2019-05-09,49360.0,49360.0,49360.0,49360.0,48671.62109375,0
2019-05-12,49380.0,49890.0,49230.0,49370.0,48681.4921875,21352
2019-05-13,49240.0,49410.0,48710.0,48950.0,48267.35546875,53342
2019-05-14,49000.0,49700.0,49000.0,49500.0,48809.67578125,47410
2019-05-15,49500.0,49500.0,49500.0,49500.0,48809.67578125,0
2019-05-16,49750.0,50000.0,49190.0,49410.0,48720.93359375,43838
2019-05-19,49410.0,49720.0,49330.0,49630.0,48937.8671875,10332
2019-05-20,49630.0,50470.0,49260.0,49710.0,49016.75390625,28054
2019-05-21,49710.0,49710.0,49710.0,49710.0,49016.75390625,0
2019-05-22,50590.0,51430.0,50420.0,51430.0,50712.765625,30257
2019-05-23,51600.0,51660.0,50800.0,50900.0,50190.1484375,37421
2019-05-26,51500.0,51750.0,51300.0,51600.0,50880.39453125,20473
2019-05-27,51500.0,51730.0,50920.0,50920.0,50209.87890625,23852
2019-05-28,51650.0,52240.0,51300.0,51300.0,50584.57421875,82723
2019-05-29,51300.0,51870.0,51300.0,51360.0,50643.73828125,47044
2019-05-30,51700.0,52250.0,51300.0,52000.0,51274.8203125,91837
