Date,ALHE.TA,AMOT.TA,ARPT.TA,ASHG.TA,AZRG.TA,BEZQ.TA,BIG.TA,DSCT.TA,ELTR.TA,ENOG.TA,ENRG.TA,ESLT.TA,FIBI.TA,HARL.TA,ICL.TA,KEN.TA,LPSN.TA,LUMI.TA,MLSR.TA,MTRN.TA,MVNE.TA,MZTF.TA,NICE.TA,NVMI.TA,OPCE.TA,OPK.TA,ORA.TA,PHOE.TA,POLI.TA,SAE.TA,SKBN.TA,SPNS.TA,STRS.TA,TA35.TA,TEVA.TA,TSEM.TA
2019-02-06,-0.006549646319098823,-0.01564076690211902,-0.001837109614207022,-0.002200220022002153,0.0025987525987525295,-0.02411519569003473,0.0,-0.008390541571319576,-0.009166666666666656,0.029392117568470377,-0.001165906751655732,0.005986696230598776,-0.011363636363636354,-0.010156249999999978,-0.024586288416075686,-0.0029043106083765924,0.008437856328392224,-0.007966457023060758,-0.007159904534606243,-0.012704174228675091,-0.02216833764812931,-0.00740850496369827,-0.0012360939431397266,-0.01998223801065724,-0.015932521087160256,0.011538461538461497,0.005859375,-0.011302229115796925,-0.002797809432421028,-0.0007733952049496784,-0.00692142003448315,0.0023794073112697323,-0.007536557930258758,-0.005562167820294839,-0.009126106194690231,0.04165110197982824
2019-02-07,-0.009757383966244704,0.01486417221937475,-0.002044989775051076,-0.007717750826901848,-0.005702436495593544,-0.00834405023295115,-0.026966292134831482,-0.013846153846153841,0.011654451519884645,0.025308241401687193,-0.029182879377431914,0.008155168613621422,-0.02471264367816095,-0.03235990528808208,-0.037809015996122186,-0.010271347539475673,-0.0282677521483492,-0.0021132713440406015,-0.006009615384615419,-0.03952205882352944,0.011811680098121391,-0.021346469622331665,0.008910891089108919,0.010421386497508012,0.0,-0.04277566539923949,-0.000970873786407811,-0.03429416326528045,-0.009619217125954371,-0.0050309597523219285,-0.01621213970762314,0.0012947777298231156,-0.009407231100532654,-0.009815658618609113,-0.06014512977951436,0.01524116908732287
2019-02-10,0.0,-0.009090909090909038,-0.0002049180327868827,-0.008888888888888835,-0.006777893639207555,0.008090614886731462,0.00046189376443428465,-0.0007800312012480326,0.015083135391924074,0.0031645569620253333,-0.024048096192384794,0.0008745080891998658,-0.001532115497937525,0.005301794453507425,0.00453400503778334,-0.0004646840148698761,0.047358622294624064,0.004659042778483613,-0.006650544135429315,-0.013397129186602852,-0.019770288990158313,-0.0012202562538132788,0.008341511285574033,-0.022757847533632303,0.009047619047618971,-0.012413108242303905,0.0009718172983479434,0.012352026190248777,0.00242813606321457,-0.008168028004667427,-0.010472798276313755,0.004310344827586299,0.008695652173912993,0.0006305102697554688,-0.014847809948032697,-0.009007417873542867
2019-02-11,0.01704394141145138,0.014271151885830724,0.00020496003279357744,0.010089686098654793,0.005774278215223028,0.008346729064255598,0.0041551246537396835,0.0023419203747072626,0.0,-0.008201892744479466,0.011704337180762359,0.008082131935343018,0.00684608120868746,0.005273833671399553,0.0,0.008213234154656801,-0.0032218642373069706,0.003794266441821348,0.0073037127206330155,0.008244422890397729,-0.006338816649490986,0.0,-0.00559610705596103,0.002753240793851086,0.01321378008494567,0.008547008547008517,0.006796116504854455,0.00203352031770776,-0.006055686584972464,-0.0007843137254901489,-0.0038910505836575737,0.008798283261802542,0.002268602540834941,0.0035729134525630535,0.02562170308967593,0.011227945107823878
2019-02-12,0.01178318931657496,0.01306532663316573,0.0008196721311475308,-0.004994450610432799,0.012526096033402823,0.007322469749366345,0.0045977011494253706,-0.0015576323987538387,-0.005148005148005175,0.0012722646310432406,0.00893037099141658,0.00021668472372704528,0.0016412661195779332,-0.010088781275221947,-0.0035105315947843163,0.008300030740854503,0.02139991083370485,0.007559848803023961,0.02114803625377637,-0.011544011544011523,0.023197371512025944,-0.002748930971288921,0.005138243210178528,-0.0016016474087633403,-0.004191895668374523,0.005982053838484491,-0.0038572806171649487,-0.0055809125241816915,0.0012185567835205635,0.0023547880690737433,0.010468769073486373,0.008508827908955574,0.007356269805341764,0.005392045967707482,0.02263041880969885,0.03278110680296087
2019-02-13,0.005175983436852993,0.00694444444444442,0.005528255528255421,0.008923591745677584,0.01494845360824737,0.007585315874783394,0.023340961098398116,0.01638065522620913,0.017052804892391027,0.004447268106734459,0.02192716508278325,0.009532062391681029,0.000351123595505598,0.0077456176110883845,0.019124308002013146,0.004115853658536617,0.004474028808380659,0.006669445602334401,0.018934911242603603,0.021897810218978186,0.010580080767514044,0.026186830015313856,0.0036514118792598804,0.021198579122264194,0.00467726847521055,0.013875123885034757,-0.0004840271055178702,0.005612233910702535,0.003245462452603265,0.001566170712607784,0.014380682878341267,-0.00042185192997257204,0.00797663183911923,0.003496065462554432,-0.07687886190544624,0.012969283276450527
2019-02-14,0.0,0.0019704433497536034,-0.0010181225819588802,-0.004422332780541716,-0.003047232097511454,-0.005018744188210356,0.016994633273702986,-0.004604758250191909,-0.02069842738205363,0.017077798861480087,0.000393724816990737,0.010085836909871304,0.0046800046800046236,-0.006472491909385147,-0.0034567901234567877,-0.0006072567177773935,0.02031504617055946,-0.011594202898550732,0.012775842044134622,0.00619047619047608,0.0035519971811321938,0.0043277122817488856,0.032015522677661945,0.02390035906642729,0.003724394785847407,-0.016617790811339184,0.007263922518159882,-0.002029393504783261,-0.008491753979019245,0.0007818608287724071,-0.009451238120474437,0.004431314623338345,0.004235399019170805,-0.001263919819645909,0.0028019925280198255,-0.024595687331536387
2019-02-17,0.005664263645726031,0.005408062930186919,0.011822258459029733,-0.0016657412548584105,0.012226184411614938,0.018284954507451934,0.005716798592787953,0.009252120277563503,0.00188924312197436,0.01679104477611948,0.003935458386382873,0.012322073507541997,0.006405030860603178,0.012214983713354943,0.00842418235877096,0.005772444174388491,0.025340715502555344,0.00041893590280683846,0.015481651376146877,0.014197823000473342,0.004098383489307578,0.005943536404160454,-0.019506462984723805,-0.010082191780821925,0.004638218923933124,0.0248508946322068,-0.0024038461538461453,0.018810369026876383,0.0012235264062951945,0.014062500000000089,-0.013234804166659231,0.021008403361344463,0.008324084350721517,0.0071113905601416505,0.01598882334678664,0.01865284974093262
2019-02-18,0.0023041474654377225,-0.0019559902200488866,0.0,0.004449388209121219,0.003019627579265327,0.0012383711965460176,0.0,0.0,0.014378314672952364,-0.02996941896024463,0.008036016244299393,-0.0035676810073452803,0.00752140708169402,0.019710378117457683,-0.00540540540540535,0.00271862256456723,-0.0005192107995846129,0.0008375209380233617,-0.0011293054771315258,0.003266448903406438,0.001484207408105398,0.008567208271787363,0.005033557046979942,-0.0035425661463522884,-0.001846722068328699,0.0009699321047527132,-0.004819277108433773,0.019960069109308032,-0.004073403538253251,-0.0023112480739599928,-0.010605096168920802,-0.0002057613168724437,-0.00022014309301043866,0.000529481119404096,0.00825057295645526,-0.008646998982706045
2019-02-19,0.004853128991060052,0.009799118079372837,0.015108783239323076,-0.007198228128460715,-0.006021073758153528,-0.029993759655289165,-0.0008745080891998658,0.004583651642475095,0.00034855350296281173,0.0034678436317781003,-0.03344348064884062,0.004633529907329459,0.003560353738371491,0.0031558185404338968,0.0034584980237153395,-0.0018075011296881938,-0.00737662337662337,-0.0016736401673640433,-0.005087620124364034,0.018139534883720998,-0.008706951302921984,-0.00497949619214999,-0.007870259957071357,-0.002999666703699555,0.0009250693802034249,-0.004844961240310086,0.003389830508474523,0.0009784265563994587,-0.00040897580525656174,0.005791505791505891,-0.003625549715653542,-0.002263840296357289,0.002091819883298429,2.5448338239142387e-05,-0.013789968176996514,0.1287839917906619
